mean_energy,std_energy,median_energy,top_bin_1,top_bin_2,top_bin_3,time_mean_mean,time_mean_std,file_id,species
-57.373733837581014,16.604438264655514,-60.19028854370117,38,39,37,-57.373733837581014,1.525329943403584,dlg_ggpd_n200-g2-m1-2013-c3-track-72,spring_peeper
-61.967667130610785,17.585397714679008,-67.13368225097656,38,39,37,-61.967667130610785,2.163179149120581,dlg_ggpd_n200-g2-m1-2013-c3-track-73,spring_peeper
-58.726741148016295,18.296014698904642,-64.48981094360352,39,38,37,-58.726741148016295,1.9195333459220567,dlg_ggpd_n200-g2-m1-2013-c3-track-74,spring_peeper
-63.417974248251895,15.37810746146786,-68.59288024902344,39,40,38,-63.417974248251895,4.242470227599984,dlg_ggpd_n200-g2-m1-2013-c3-track-75,spring_peeper
-49.56998199245216,17.154850565925344,-51.23503494262695,39,38,40,-49.56998199245216,1.6654732231611455,dlg_ggpd_n200-g2-m1-2013-c3-track-76,spring_peeper
-60.222629628539636,16.634228715992677,-61.386648178100586,40,41,39,-60.222629628539636,3.2674179203624028,dlg_ggpd_n200-g2-m1-2013-c3-track-77,spring_peeper
-37.80610307062308,12.568036568212003,-38.28000259399414,40,41,32,-37.80610307062308,2.3098317085397406,dlg_ggpd_n200-g2-m1-2013-c3-track-80,spring_peeper
-54.40769753710576,15.840796752596075,-55.94759750366211,44,45,43,-54.40769753710576,2.9065535807436746,dlg_ggpd_n200-g2-m1-2013-c3-track-81,spring_peeper
-62.401127658594234,17.610421122818394,-65.87656784057617,38,39,37,-62.401127658594234,1.7850030553211953,ML307057,spring_peeper
-43.63971714900154,11.910836831946906,-45.71427345275879,38,39,37,-43.63971714900154,1.4880480496055424,ML633011812,spring_peeper
-64.06986423089167,19.69330178135088,-80.0,40,1,0,-64.06986423089167,18.644791366272162,ML633161734,spring_peeper
-47.624953456516884,14.497619975044806,-50.13897895812988,37,38,36,-47.624953456516884,0.634351896324408,ML633952175,spring_peeper
-78.88300297566606,6.583306521818689,-80.0,38,37,39,-78.88300297566606,5.657895978545144,ML634290686,spring_peeper
-51.9324583860326,12.840360848260621,-54.66093826293945,41,40,38,-51.9324583860326,4.9938895809301656,ML634290687,spring_peeper
-64.36878720015771,11.510408469171061,-67.29197311401367,44,43,42,-64.36878720015771,3.585696409664978,ML634293720,spring_peeper
-58.594080418175444,12.730971815289031,-61.39652633666992,40,39,41,-58.594080418175444,2.0508551872914222,ML634654824,spring_peeper
-61.478885347114364,9.769754231988257,-63.648475646972656,43,42,41,-61.478885347114364,2.970050746545265,ML634823078,spring_peeper
-52.4937616224701,13.311424789850411,-55.182010650634766,39,40,38,-52.4937616224701,1.4503538097027602,ML634824700,spring_peeper
-52.41640468014365,16.59062145046719,-52.95890808105469,39,38,40,-52.41640468014365,0.726618101108286,ML634825913,spring_peeper
-50.289302519226574,14.036525954463569,-51.9212532043457,39,40,38,-50.289302519226574,0.8481348115703673,ML634826239,spring_peeper
-58.21239989594904,15.196484595400173,-63.462646484375,40,39,41,-58.21239989594904,2.821951622586201,ML634832857,spring_peeper
-43.26396107096268,8.766701404314732,-45.82646560668945,39,40,41,-43.26396107096268,1.0942146200452718,ML634834216,spring_peeper
-43.229053388788365,10.350133802418618,-43.86993217468262,39,40,38,-43.229053388788365,1.2042947535327946,ML634836640,spring_peeper
-48.240858103034114,7.836449090127631,-48.531150817871094,58,59,57,-48.240858103034114,1.910081269514835,ML634877999,spring_peeper
-31.430742209409892,6.44859813697414,-33.11506462097168,1,0,2,-31.430742209409892,0.8714584331391184,ML634927423,spring_peeper
-43.02238550754545,5.256383852395742,-43.64517021179199,39,38,0,-43.02238550754545,1.438928303915972,ML634964611,spring_peeper
-40.061430592617135,7.469603920541924,-41.17835998535156,1,2,3,-40.061430592617135,2.322958379625559,ML635206631,spring_peeper
-56.370683454478424,21.988137218845416,-43.444297790527344,40,39,41,-56.370683454478424,20.831186566546172,ML635214453,spring_peeper
-54.28551902151786,25.370531566256226,-54.1662712097168,38,39,37,-54.28551902151786,23.849606438115327,ML635214599,spring_peeper
-39.502607981352405,7.919269516090475,-40.74197959899902,40,41,39,-39.502607981352405,1.8361351492835636,ML635610377,spring_peeper
-45.3545926531686,9.28355766222814,-47.1711311340332,40,41,39,-45.3545926531686,1.8886155041908808,ML635610392,spring_peeper
-33.61167436722329,13.964708070315027,-31.311452865600586,40,41,39,-33.61167436722329,12.064983653701505,ML635625833,spring_peeper
-35.42937809688724,6.952929564553292,-35.53073310852051,40,39,41,-35.42937809688724,0.7506089214173584,ML635625844,spring_peeper
-52.70517913886538,6.828548993315814,-51.79864501953125,39,40,58,-52.70517913886538,1.0590226470528534,ML635628668,spring_peeper
-61.614346152149885,8.328319973740836,-61.74650955200195,40,39,38,-61.614346152149885,2.172405043340198,ML635628678,spring_peeper
-44.36886663606991,8.651978828518672,-44.79315757751465,40,41,39,-44.36886663606991,0.7586268187555406,ML635628693,spring_peeper
-52.5844838190867,8.922715137945909,-53.15309715270996,38,39,37,-52.5844838190867,3.0234261033219934,ML635750588,spring_peeper
-47.383487943395664,9.73435007884297,-49.306419372558594,40,41,39,-47.383487943395664,1.7970139258749618,ML635870972,spring_peeper
-70.8426801780122,8.665199900680939,-72.93843841552734,40,41,39,-70.8426801780122,1.6910053225250532,ML636464244,spring_peeper
-34.28186748859639,5.683958253401056,-34.83919715881348,62,0,63,-34.28186748859639,1.581706468170886,ML636951118,spring_peeper
-47.85029032356225,14.387112965241004,-52.13615036010742,46,47,45,-47.85029032356225,0.5217409315504447,ML637645053,spring_peeper
-41.17613659239009,4.503441676095461,-41.748687744140625,39,38,40,-41.17613659239009,0.8571683496400536,ML639252874,spring_peeper
-72.61767579335071,7.9194011109134035,-73.80533981323242,38,37,36,-72.61767579335071,4.124081436702112,ML640476805,spring_peeper
-26.196252213864483,8.361976032852386,-26.94816017150879,39,38,46,-26.196252213864483,0.9765025011018543,ML641342989,spring_peeper
-27.83257495696611,8.212000077041601,-29.060083389282227,46,47,45,-27.83257495696611,1.4359481464799992,ML642110379,spring_peeper
-76.32096097948518,12.452758038320948,-80.0,48,49,47,-76.32096097948518,10.545605312068808,ML642389378,spring_peeper
0.0,0.0,0.0,63,62,61,0.0,0.0,ML642391590,spring_peeper
-35.62805156921428,10.013918301361153,-37.51017951965332,42,43,41,-35.62805156921428,2.231683614838387,ML642685020,spring_peeper
-58.500369116802226,12.442980371171448,-61.9348087310791,41,55,54,-58.500369116802226,2.2483116124026106,ML642838377,spring_peeper
-35.33151255627519,8.954190332333933,-37.64114761352539,59,60,58,-35.33151255627519,1.0580437370554725,ML643113334,spring_peeper
-33.11759985979914,8.256873904263509,-34.79265594482422,39,38,40,-33.11759985979914,1.0023966384127896,ML643652022,spring_peeper
-73.1556958056243,14.02763859671365,-80.0,39,38,40,-73.1556958056243,1.164391207729355,Spring_Peeper___Pseudacris_crucifer,spring_peeper
-54.96240211459711,16.687093979164633,-48.69907569885254,37,38,39,-54.96240211459711,14.86324555094598,XC1012502_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-66.6504555611143,15.521868201450513,-70.92470169067383,39,38,40,-66.6504555611143,2.5194155986074915,XC1014017_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-54.89389639034902,9.389420022830155,-53.542144775390625,37,36,38,-54.89389639034902,1.8459617682844915,XC1014748_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-52.330948062569526,16.03209180910526,-54.02275848388672,37,36,38,-52.330948062569526,2.6288897897876,XC1020607_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-52.11523753107286,13.09603076309185,-54.17096710205078,37,36,38,-52.11523753107286,2.5468670927119796,XC1020608_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-61.46445078871228,11.157928329656846,-59.25151824951172,38,37,39,-61.46445078871228,1.8472924673498383,XC1020609_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-53.66438169244962,15.294984304324146,-52.75426483154297,37,38,36,-53.66438169244962,1.526899875928022,XC1020610_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-48.85761586766854,14.870056007481733,-47.09458541870117,38,37,39,-48.85761586766854,1.542181997628201,XC1020611_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-46.12150574632836,13.52486268318627,-43.608943939208984,56,55,38,-46.12150574632836,1.7101683425560832,XC1020612_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-42.65642923704433,13.287554047912947,-40.96125030517578,61,62,60,-42.65642923704433,1.0167234001285161,XC1020613_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-53.03225989937091,17.385683974186904,-50.844566345214844,37,36,38,-53.03225989937091,0.8678986614993244,XC1020614_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-62.98159333935608,8.484574518432503,-64.68483352661133,40,39,41,-62.98159333935608,2.6325129233501174,XC1025085_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-66.67766159316503,13.278196089560378,-69.6147575378418,39,40,38,-66.67766159316503,4.721005304868099,XC138640_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-45.89667580765942,12.069024088395597,-45.710670471191406,51,50,52,-45.89667580765942,1.302280415675903,XC149937_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-47.991685835744,7.7582681977558945,-47.136192321777344,39,38,40,-47.991685835744,2.158050912748678,XC418764_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-40.0158753407527,7.253567469751255,-40.60428810119629,57,43,42,-40.0158753407527,1.8513511238193743,XC498833_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-39.4058856947516,7.374479938928151,-40.090782165527344,39,40,1,-39.4058856947516,3.1772686968542616,XC796213_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-29.160052995255818,6.929506752499791,-30.130964279174805,52,53,51,-29.160052995255818,0.8759497064762584,XC858263_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-60.19365534798313,10.06487898878757,-62.599754333496094,37,38,36,-60.19365534798313,2.7107930840125496,XC883079_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-61.72997790557741,16.040021745837592,-64.7244644165039,38,39,37,-61.72997790557741,1.836509262932117,XC890487_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-29.687914710932706,7.149416806800906,-31.60659122467041,39,40,38,-29.687914710932706,0.9929819408056109,XC890537_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-42.86488984908969,9.051469104625102,-43.54909706115723,37,36,38,-42.86488984908969,0.9169494181518438,XC892342_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-29.741836910181423,7.40518173954871,-31.139513969421387,54,0,55,-29.741836910181423,1.6477537691299609,XC892408_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-28.622519679661416,5.5414055439411385,-28.204752922058105,42,43,41,-28.622519679661416,0.5553553994730235,XC892410_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-69.24164583891837,13.85304628900846,-75.14264297485352,38,39,37,-69.24164583891837,3.6668964739751484,XC892839_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-53.63291678195625,11.463403026184443,-52.23642349243164,39,38,40,-53.63291678195625,1.9882873819451878,XC893912_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-46.40450302461322,9.371499792734868,-45.88162612915039,39,40,38,-46.40450302461322,4.688198199000855,XC895261_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-40.29821314170023,8.72993461427856,-39.340370178222656,38,39,37,-40.29821314170023,1.1478129859281736,XC895263_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-47.02311794231635,7.91639191437616,-47.83424186706543,37,38,36,-47.02311794231635,2.8330249598916537,XC895264_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-49.639489677071296,8.707794131518884,-50.09521484375,38,37,39,-49.639489677071296,2.8519112407976945,XC895265_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-77.21121745516834,8.841649797532162,-80.0,40,39,38,-77.21121745516834,3.5391027979020024,XC935226_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-50.707740236842994,7.873299825448664,-52.239925384521484,49,48,50,-50.707740236842994,1.5627379921907985,XC936293_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-60.21021245786458,7.714512149071242,-61.70863914489746,37,38,0,-60.21021245786458,2.1568388537231686,XC961805_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-61.086363023955144,8.734646989431075,-61.676025390625,41,40,42,-61.086363023955144,2.8141669497853057,XC961815_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-53.42842209608815,13.030334605867886,-53.4894962310791,39,38,40,-53.42842209608815,0.9497634852672334,XC972519_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-56.57541707479622,9.131230300983878,-56.5328254699707,37,39,38,-56.57541707479622,1.9310893684297803,XC977239_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-51.259455377326766,9.57826351974735,-52.04352378845215,38,39,37,-51.259455377326766,1.989861633904415,XC980810_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-58.68250972613381,9.97394465109556,-59.367671966552734,38,39,37,-58.68250972613381,1.849129067804559,XC980813_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-55.59977220973808,15.065053726741713,-50.586673736572266,41,40,42,-55.59977220973808,13.053628275694706,XC980873_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-42.95802836804683,9.378123966894046,-41.340919494628906,40,39,41,-42.95802836804683,5.5937891695751345,XC980875_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-61.05880554407628,9.252878548417996,-60.96830940246582,42,41,43,-61.05880554407628,1.7232507484760227,XC980877_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-55.195981297132036,9.032401261863708,-54.34038734436035,39,38,37,-55.195981297132036,2.078151696528663,XC980885_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-67.48122102696354,8.704982685115626,-68.64406967163086,41,42,40,-67.48122102696354,2.1904539943902592,XC981287_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper
-61.55839198912449,18.037672738047778,-64.9611701965332,42,43,41,-61.55839198912449,6.279176065265285,295178,upland_chorus_frog
-62.050731530944596,14.74084407747515,-62.706809997558594,37,36,38,-62.050731530944596,6.371889086234546,33-Upland-Chorus-Frog-call,upland_chorus_frog
-57.87607540957751,17.725491230063703,-52.76972579956055,39,38,40,-57.87607540957751,2.021471977274596,dlg_ggpd_n200-g2-m1-2003-c3-track-67,upland_chorus_frog
-49.60143074517737,17.15254883913415,-51.246625900268555,39,38,40,-49.60143074517737,1.7022681167339806,dlg_ggpd_n200-g2-m1-2003-c3-track-74,upland_chorus_frog
-62.17019636669734,14.957189729034717,-63.69418144226074,37,36,38,-62.17019636669734,6.696799789185978,dlg_ggpd_n200-g2-m1-2013-c3-track-33,upland_chorus_frog
-57.864483881957845,17.73047440007246,-52.756208419799805,39,38,40,-57.864483881957845,2.039922187259812,dlg_ggpd_n200-g2-m1-2013-c3-track-69,upland_chorus_frog
-49.56998199245216,17.154850565925344,-51.23503494262695,39,38,40,-49.56998199245216,1.6654732231611455,dlg_ggpd_n200-g2-m1-2013-c3-track-76,upland_chorus_frog
-53.07138599296319,12.09258404004985,-53.819454193115234,38,37,39,-53.07138599296319,5.273832986016041,ML203380,upland_chorus_frog
-39.99641704161731,13.808039043834267,-39.37739181518555,39,38,40,-39.99641704161731,6.551058967546811,ML207989,upland_chorus_frog
-45.40937762982331,13.80397749181796,-46.12556838989258,40,39,38,-45.40937762982331,6.056566785976099,ML207992,upland_chorus_frog
-43.49171874850228,14.193320677920033,-42.84782791137695,39,40,38,-43.49171874850228,5.364812810249428,ML207995,upland_chorus_frog
-39.18209829687934,13.708210744220883,-38.98837661743164,39,38,40,-39.18209829687934,3.7868410114805067,ML207996,upland_chorus_frog
-60.28276932032092,20.91932593824953,-65.02176666259766,38,39,40,-60.28276932032092,18.10417472693157,ML208214,upland_chorus_frog
-53.68476378976469,20.275029858988397,-49.27079391479492,38,37,39,-53.68476378976469,17.133505792551365,ML208219,upland_chorus_frog
-50.66318970320535,19.231273774659037,-48.23837661743164,38,37,39,-50.66318970320535,15.08353480562121,ML208220,upland_chorus_frog
-57.49752408335215,16.99205602215945,-61.203691482543945,39,38,40,-57.49752408335215,7.387152973225639,ML506564041,upland_chorus_frog
-52.56650106837053,12.046467735465422,-55.70143508911133,38,39,37,-52.56650106837053,2.587155372483805,ML506564801,upland_chorus_frog
-51.93879188324072,19.27849785686535,-48.58873748779297,39,40,41,-51.93879188324072,15.442693615357996,ML634748996,upland_chorus_frog
-61.329778393155735,18.595729932743644,-63.88138961791992,38,37,39,-61.329778393155735,3.508584752737455,Upland_Chorus_Frog___Pseudacris_feriarum,upland_chorus_frog
-47.94616704586279,12.076852487356287,-49.92306709289551,40,39,41,-47.94616704586279,4.907862958504897,XC883074_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-51.0590751689714,19.428403238697907,-48.8364372253418,40,39,38,-51.0590751689714,3.6252926716156715,XC883077_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-50.09444969327226,11.217288784938361,-52.126277923583984,39,40,38,-50.09444969327226,3.6041577058407253,XC883084_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-52.07965999381863,13.873609800681075,-53.47353744506836,39,40,38,-52.07965999381863,2.6572632781020147,XC883085_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-59.63854211096905,17.369037592628295,-63.104190826416016,39,38,37,-59.63854211096905,10.161116175732595,XC891034_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-54.02472804593929,18.181984648084345,-54.375274658203125,38,37,39,-54.02472804593929,7.706794811086094,XC891037_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-52.75143118468902,18.09462349991235,-50.32508087158203,38,37,39,-52.75143118468902,2.7401501162972792,XC891038_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
-51.80045038582692,17.78319187710264,-50.140106201171875,38,37,39,-51.80045038582692,3.702416853256981,XC891039_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog
